symbol,sector,industry,ipo_date,sym_day0_OTC,sym_1day_ret,sym_5day_ret,sym_22day_ret,sym_91day_ret,sym_252day_ret,iwv_day0_OTC,iwv_1day_ret,iwv_5day_ret,iwv_22day_ret,iwv_91day_ret,iwv_252day_ret
SINT,Healthcare,Medical Devices,2/13/14,-0.125,0.05380334,0.317254174,0.354359926,-0.096474954,-0.881261596,0.01231961,0.00454077,0.006811155,0.019162536,0.065989808,0.149959462
MSGM,Communication Services,Electronic Gaming & Multimedia,1/13/21,0,-0.114285714,-0.154571446,-0.135142822,-0.525428554,-0.880571431,0.002191733,-0.001487167,0.011809423,0.040414682,0.094931145,0.210854436
MSGM,Communication Services,Electronic Gaming & Multimedia,1/13/21,0,-0.114285714,-0.154571446,-0.135142822,-0.525428554,-0.880571431,0.002191733,-0.001487236,0.011809562,0.040414613,0.094931214,0.210854436
CYN,Technology,Software—Application,10/20/21,-0.076154821,0.018918901,0.117567615,-0.117567551,-0.7472973,-0.879729733,0.003472828,0.003311631,0.007293414,0.033974411,-0.064629424,-0.195742201
CEAD,Industrials,Farm & Heavy Construction Machinery,3/17/14,-0.006622517,0.333333333,0,3.333333333,0.7,-0.876666667,0.004295717,0.008376126,0.004099006,-0.014442767,0.062863515,0.13087467
CEADW,----,----,9/27/23,-0.006622517,0.333333333,0,3.333333333,0.7,-0.876666667,0.004295717,0.008376126,0.004099006,-0.014442767,0.062863515,0.13087467
OCTO,Consumer Cyclical,Packaging & Containers,5/18/22,0.127057134,-0.095632756,-0.095632756,-0.550776131,-0.955209157,-0.875032892,-0.027647623,-0.00473156,0.003272288,-0.062461604,-0.065148734,0.078195523
SIDU,Industrials,Aerospace & Defense,12/14/21,-0.548518534,-0.027071365,-0.163248551,-0.188679189,-0.768662836,-0.872846595,0.000853708,0.015540267,-0.01390872,0.002447843,-0.075930777,-0.131335231
DRMA,Healthcare,Biotechnology,8/13/21,-0.105172433,0.01734107,-0.046242822,-0.165703299,-0.579961456,-0.872832366,-0.000416222,0.000492018,-0.017713289,-0.004238944,0.032936811,-0.050230669
DRMAW,----,----,9/29/23,-0.105172433,0.01734107,-0.046242822,-0.165703299,-0.579961456,-0.872832366,-0.000416222,0.000492018,-0.017713289,-0.004238944,0.032936811,-0.050230669
JFIN,Communication Services,Internet Content & Information,5/10/19,0.468181784,-0.061300255,0.343653332,-0.306501524,-0.138699683,-0.870773997,0.008659498,-0.02604952,-0.002293039,-0.000587969,0.043881878,0.016434517
TBIO,Healthcare,Medical Devices,6/18/21,-0.075,0.077837867,0.048648628,-0.143243223,-0.48108106,-0.868648645,-0.005688411,0.014181411,0.026066538,0.032190404,0.094052393,-0.141267663
ELEV,Healthcare,Biotechnology,6/25/21,-0.182857173,0.021853148,0.153846179,-0.299825129,-0.25699298,-0.868006989,0.000391446,0.001839209,0.007004632,0.018353146,0.076645572,-0.10777219
CDIO,Healthcare,Biotechnology,1/14/22,0.002040766,0.005091669,0.002036707,0.00305506,0.010183339,-0.867617109,0.007001619,-0.019527441,-0.059728503,-0.03842594,-0.149447716,-0.135535601
CDIOW,----,----,9/28/23,0.002040766,0.005091669,0.002036707,0.00305506,0.010183339,-0.867617109,0.007001619,-0.019527441,-0.059728503,-0.03842594,-0.149447716,-0.135535601
INBS,Healthcare,Medical Devices,12/23/20,0.19264064,-0.042649701,-0.301270398,-0.274047167,-0.620689652,-0.867513604,-0.002930345,0.003164891,0.007008141,0.042365482,0.124697717,0.25274766
PYXS,Healthcare,Biotechnology,10/8/21,-0.305263168,-0.090909078,-0.103787872,-0.21287875,-0.393939385,-0.865151515,-0.00539797,-0.006966796,0.013241069,0.072247989,0.005239324,-0.178822905
NOGN,Technology,Software—Application,9/20/21,-0.000501837,-0.010944838,-0.012953041,-0.010944838,-0.009940736,-0.864444216,-0.001352837,-7.73E-05,0.022724798,0.039110205,-0.027792812,-0.114372724
NOGNW,----,----,9/29/23,-0.000501837,-0.010944838,-0.012953041,-0.010944838,-0.009940736,-0.864444216,-0.001352837,-7.73E-05,0.022724798,0.039110205,-0.027792812,-0.114372724
SXTP,Healthcare,Biotechnology,7/12/23,0.247999954,-0.032051202,-0.482905948,-0.673076917,-0.2491289,-0.864111498,-0.000583929,0.008297044,0.018736354,-0.002259179,0.137134766,0.295372114
SXTPW,----,----,9/29/23,0.247999954,-0.032051202,-0.482905948,-0.673076917,-0.2491289,-0.864111498,-0.000583929,0.008297044,0.018736354,-0.002259179,0.137134766,0.295372114
SXTC,Healthcare,Drug Manufacturers—Specialty & Generic,1/4/19,0.278396451,0.064459996,0.35017427,0.090592418,-0.2491289,-0.864111498,0.019373505,0.009637561,0.029991029,0.088017555,0.137134766,0.295372114
XLO,Healthcare,Biotechnology,10/22/21,0.066666667,0,0.012500048,0.426874995,-0.43187499,-0.863749996,-3.72E-05,0.005163039,0.008840246,0.02466377,-0.055378952,-0.185839481
BJDX,Healthcare,Medical Devices,11/10/21,-0.027422303,-0.075187969,-0.317669197,-0.44548873,-0.763157891,-0.863533832,-0.00596635,0.00160061,0.012804879,0.000400352,-0.04373866,-0.20291958
SETM,----,----,2/2/23,-0.023444966,-0.028417439,-0.043116079,-0.100440924,-0.106810403,-0.8605042,0.004312819,-0.010818451,-0.016599216,-0.032083559,0.039033885,-0.144146492
SEZL,Financial Services,Credit Services,9/13/23,0,-0.805007399,-0.785397148,-0.100440924,-0.106810403,-0.8605042,-0.000820307,0.009499618,-0.004808386,-0.032083559,0.039033885,-0.144146492
SERA,Healthcare,Diagnostics & Research,7/15/21,-0.207195241,-0.075630222,-0.163865535,-0.094957916,-0.09243693,-0.8605042,-0.000387893,-0.00822875,0.003221426,0.025500421,0.078772535,-0.144146492
LUCYW,----,----,8/15/22,0.5,-0.027322443,-0.244808778,-0.311475431,-0.890710383,-0.859016404,0.009403721,0.001485764,-0.018632385,-0.080231394,-0.09697597,0.037256833
REBN,Consumer Cyclical,Restaurants,8/12/22,-0.454545445,-0.168750031,-0.172916694,-0.501875013,-0.820625007,-0.857083341,0.011130573,0.00415316,0.000282173,-0.079596861,-0.107184573,0.053523484
ASNS,Technology,Communication Equipment,5/13/22,-0.384615385,-0.1875,-0.337500016,-0.329166651,-0.596666654,-0.856249998,0.014231292,-0.004662862,-0.028279029,-0.068799156,-0.059405395,0.037425295
LUCD,Healthcare,Medical Devices,10/14/21,-0.077647041,-0.204931956,-0.189625889,-0.168367386,-0.715136068,-0.853741497,0.006846349,0.006230381,0.020855745,0.053525448,-0.06592438,-0.183780211
IOBT,Healthcare,Biotechnology,11/5/21,-0.021875024,-0.159744413,-0.223642178,-0.352715632,-0.761661335,-0.853035143,-0.00136447,0.001617857,-0.009995862,-0.01262062,-0.076123047,-0.206136865
FRZA,Consumer Cyclical,Recreational Vehicles,8/12/22,-0.463467067,-0.190921211,-0.084112104,-0.623497995,-0.845126836,-0.851802397,0.011130573,0.004153223,0.000282299,-0.079596803,-0.107184579,0.05352355
ELTX,Healthcare,Biotechnology,2/5/21,-0.034052214,0.072267939,0.0775558,0.057579337,-0.221504099,-0.850176261,-0.001408098,0.009186971,0.011152555,-0.004272944,0.081180857,0.116885762
CGTX,Healthcare,Biotechnology,10/8/21,0.051028877,-0.036805031,-0.051683694,-0.050117488,-0.714956932,-0.848864536,-0.00539797,-0.006967157,0.013240945,0.072247674,0.005239021,-0.178823054
BXRX,Healthcare,Biotechnology,11/14/19,0.346153846,-0.097571449,-0.212857143,-0.121428571,-0.628571429,-0.848571429,0.002490436,0.007452902,0.005686266,0.032466692,-0.162218089,0.167876159
HLTH,Healthcare,Health Information Services,9/24/21,0.193317406,-0.068500042,-0.409499979,-0.53499999,-0.569500017,-0.848000002,0.004423443,-0.002201779,-0.032460007,0.027372854,0.008749078,-0.182529588
GRPH,Healthcare,Biotechnology,6/25/21,-0.162895942,0.227027068,0.527027027,0.17027025,-0.30216217,-0.847567571,0.000391446,0.001839209,0.007004756,0.018353209,0.076645762,-0.107772135
OTECW,----,----,7/19/21,-0.07272731,0.058823591,0.117647066,0.03921565,-0.03921565,-0.843137255,-0.001268813,0.017110603,0.036523823,0.041843484,0.098579405,-0.113522475
NVDS,----,----,7/14/22,-0.022153624,-0.030288897,-0.175972505,-0.25031045,-0.166303687,-0.842911336,0.00758276,0.019594381,0.049513657,0.138032343,0.055394185,0.204583543
NVDU,----,----,9/13/23,0.019296835,0.003801988,-0.06490809,-0.25031045,-0.166303687,-0.842911336,-0.000820307,0.009499618,-0.004808386,0.138032343,0.055394185,0.204583543
VMEO,Technology,Software—Application,5/21/21,0.036363636,-0.086315757,-0.298245614,-0.24771928,-0.478947355,-0.842631574,-0.005591534,0.009668269,0.012297689,0.026252448,0.048360304,-0.079230848
INKT,Healthcare,Biotechnology,10/15/21,-0.003322256,-0.025000016,0.049166679,0.452500025,-0.760833343,-0.842500001,0.000755676,0.003360002,0.01789481,0.046662698,-0.056183397,-0.207731217
EM,Consumer Cyclical,Personal Services,4/1/21,-0.146000004,-0.057377023,-0.033957841,-0.144028106,-0.599531605,-0.840749412,0.006365177,0.012441811,0.017143989,0.040030064,0.095747666,0.119748042
ATAI,Healthcare,Biotechnology,6/18/21,-0.073809487,0.022622036,-0.074550165,-0.095629848,-0.293573304,-0.840102839,-0.005688411,0.014181538,0.02606654,0.03219047,0.094052209,-0.141267608
WISH,Consumer Cyclical,Internet Retail,12/16/20,-0.118681319,0.110723151,0.106733187,0.301246903,-0.242393995,-0.839401499,-0.000861572,0.007624594,0.002677547,0.036534454,0.139312795,0.256732383
ICCT,Healthcare,Health Information Services,9/5/23,-0.27243243,0.163447236,-0.199108492,-0.122018346,-0.71743119,-0.839266052,-0.004479816,-0.006323225,-0.002055955,-0.003139662,0.060869156,-0.069637634
ICCM,Healthcare,Medical Devices,8/26/21,-0.082491623,0.013761521,-0.043119205,-0.122018346,-0.71743119,-0.839266052,-0.005938351,0.010246302,0.013951459,-0.003139662,0.060869156,-0.069637634
ICG,Technology,Semiconductors,3/16/23,0,0.033750057,0.03125,0.091249943,-0.220000029,-0.839266052,0.024450479,-0.01267932,-0.007414483,0.045960175,0.157018795,-0.069637634
CMPX,Healthcare,Biotechnology,4/5/21,0,0,0,-0.176470588,-0.520000009,-0.838823529,0.005288596,-0.000328801,0.010973712,0.019686935,0.084547605,0.090525555
IKT,Healthcare,Biotechnology,12/23/20,-0.072164876,-0.010101048,-0.276767711,-0.337373744,-0.457474732,-0.838383836,-0.002930345,0.003164891,0.007008212,0.042365626,0.124697645,0.252747803
EBET,Consumer Cyclical,Gambling,4/15/21,0.655529672,-0.303953826,-0.382207547,-0.423668291,-0.190005451,-0.837177372,0.004804984,0.003737232,-0.00056256,-0.003777179,0.064953801,0.032558095
EVTV,Consumer Cyclical,Auto Manufacturers,6/15/17,-0.104938272,0.324137931,0.448275862,0.75862069,-0.434482759,-0.834482759,0.004380403,0,6.90E-05,0.011823775,0.060864738,0.169847397
DTCK,Consumer Defensive,Farm Products,9/19/23,-0.081818147,-0.069307004,-0.065346612,0.051131571,-0.399832384,-0.834450966,-0.000510364,-0.008956377,-0.023844171,0.007411362,0.071568101,0.12147653
DSP,Technology,Software—Application,2/10/21,0.084545482,0.194467698,0.299245566,0.051131571,-0.399832384,-0.834450966,-0.006103515,0.002202282,0.004573872,0.007411362,0.071568101,0.12147653
EUDA,Healthcare,Health Information Services,12/14/21,0,0.001036293,0,0.009326441,0.022797956,-0.834196882,0.000853708,0.015540385,-0.013908489,0.002447843,-0.075930612,-0.131335072
EUDAW,----,----,9/29/23,0,0.001036293,0,0.009326441,0.022797956,-0.834196882,0.000853708,0.015540385,-0.013908489,0.002447843,-0.075930612,-0.131335072
ABSI,Healthcare,Biotechnology,7/22/21,0.028095245,0.060213026,0.134784614,0.043075512,-0.489578491,-0.83371932,0.000928395,0.009082617,0.007497829,0.012019968,0.059685846,-0.097298042
COOLW,----,----,2/22/21,0.076923002,-0.114285667,-0.323809514,-0.528571403,-0.42857138,-0.833333329,-0.001365802,-0.000256488,-0.019104177,0.001068363,0.099325055,0.09974895
IXHL,Healthcare,Drug Manufacturers—Specialty & Generic,3/2/22,-0.069999993,0.004032222,-0.297244644,-0.384408617,-0.75672044,-0.831989249,0.013564962,-0.007748212,-0.052790089,0.029776448,-0.134135939,-0.082638249
DTSS,Technology,Software—Infrastructure,3/5/18,0.00162595,0.006493552,-0.025974002,-0.043831141,-0.134199113,-0.829599567,0.016854985,0.003600765,0.024583813,-0.024715825,0.041621416,0.043146437
VRDN,Healthcare,Biotechnology,6/18/14,-0.017297297,-0.070407041,-0.130913091,-0.383938394,-0.627832789,-0.828382838,0.007296124,0.001107523,-0.003749586,0.007228643,0.002245019,0.09330228
UNCY,Healthcare,Biotechnology,7/12/21,0,0.169999981,-0.35999999,-0.430000019,-0.451999998,-0.827999997,0.002968807,-0.00549699,-0.017759689,0.010110037,0.073688774,-0.137201778
KLTR,Technology,Software—Application,7/21/21,0.043478261,-0.029166698,-0.060833295,0.044166644,-0.580000003,-0.827500006,0.005993884,0.001044511,0.00680924,0.004100981,0.049459219,-0.104654353
CNTB,Healthcare,Biotechnology,3/19/21,-0.054219924,0.00649004,-0.136830707,-0.076257429,0.195240706,-0.82639264,-0.001188399,0.006076624,-0.004647534,0.048414733,0.113391774,0.100960846
TLSIW,Healthcare,Medical Devices,2/9/21,0.280616779,-0.036807743,-0.094599274,-0.477124201,-0.614723089,-0.824561411,0.001781087,-0.000465817,0.005079632,0.005206722,0.056092212,0.110636704
OTLY,Consumer Defensive,Beverages—Non-Alcoholic,5/20/21,-0.086799277,0.111881101,0.070297031,0.303465294,-0.212376275,-0.822772288,0.009061229,-8.09E-05,0.010355026,0.020413323,0.047299614,-0.074928208
VERO,Healthcare,Medical Devices,10/12/17,0.160233918,-0.032258065,-0.293346774,-0.275201613,-0.348790323,-0.822580645,0.000264523,0.00092594,0.003769212,0.0100509,0.061168988,0.08053998
JWEL,Consumer Cyclical,Internet Retail,3/17/21,0.012790657,-0.166475293,-0.157290457,-0.092996549,-0.401836967,-0.822043634,0.007698788,-0.016699449,-0.022126741,0.045901054,0.098107432,0.04234836
EZFL,Technology,Software—Application,9/15/21,0.013392844,0.145374417,-0.233480166,-0.310572656,-0.742290756,-0.821585901,0.007172343,-0.001017118,-0.026563552,-0.004970317,-0.03053277,-0.126737004
ROOT,Financial Services,Insurance—Property & Casualty,10/28/20,0.038461538,-0.044444457,-0.157407407,-0.361851822,-0.574074074,-0.821111106,-0.015063803,0.010612525,0.027675207,0.124746401,0.224421575,0.41453837
XELAP,Technology,Software—Application,3/23/22,0.081081044,-0.087500076,-0.116666612,-0.295833405,-0.462176897,-0.820559275,-0.007099026,0.01382236,0.03963805,-0.043002724,-0.08168229,-0.110049805
DTST,Technology,Information Technology Services,3/14/12,0,0,0,-0.199999988,-0.620000005,-0.819999993,-0.002767698,0.006274793,0.007843828,-0.017196948,-0.032580274,0.147850673
DTSTW,----,----,9/29/23,0,0,0,-0.199999988,-0.620000005,-0.819999993,-0.002767698,0.006274793,0.007843828,-0.017196948,-0.032580274,0.147850673
ELYM,Healthcare,Biotechnology,8/10/21,-0.021538485,0.297484255,-0.01446538,0.611320846,-0.411949647,-0.817610053,-0.001102443,0.002093066,0.005974737,0.013053413,0.037908233,-0.081530543
MATH,Financial Services,Capital Markets,10/20/17,0.849797067,-0.158741775,-0.19019754,-0.558888063,-0.749085585,-0.817117777,0.000590179,-0.004260102,-0.006291748,0.00452266,0.048423079,0.084839368
MAXI,----,----,9/30/22,0,0.001598095,0.0222133,0.032684749,0.139524921,-0.817117777,-0.011742275,0.025212499,0.046416154,0.0814819,0.144915775,0.084839368
NMRD,Healthcare,Medical Devices,2/5/18,-0.05490451,-0.014778307,-0.103108541,-0.145574993,-0.541362315,-0.814846275,-0.03110673,0.016500201,-0.011319949,0.034471515,0.067010168,0.051130646
ACHL,Healthcare,Biotechnology,3/31/21,-0.080555598,-0.033232584,-0.05679756,-0.060422906,-0.625981852,-0.814501506,0.002112111,0.013025371,0.024575321,0.052733703,0.109090775,0.143370539
ILAG,Industrials,Building Products & Equipment,7/13/22,-0.721944579,-0.584967319,-0.482026122,-0.459150326,-0.686274511,-0.813725489,0.009079602,-0.00465878,0.035580494,0.114140859,0.045796945,0.200827204
ILIT,----,----,7/3/23,0.013706766,-0.012345625,-0.009210218,-0.101626438,-0.686274511,-0.813725489,0.001729433,-0.002118766,-0.008318281,0.016636683,0.045796945,0.200827204
XRTX,Healthcare,Biotechnology,9/23/21,-0.036146932,-0.076401336,-0.150209412,-0.4354678,-0.656892076,-0.81328546,0.007976477,0.00049757,-0.020849271,0.022604178,0.002736692,-0.16756449
VLCN,Consumer Cyclical,Auto Manufacturers,10/6/21,0.205327345,-0.19889502,-0.19889502,0.3701658,-0.820441979,-0.812154694,0.01251865,0.00930202,-0.000736382,0.073562976,-0.006717899,-0.14045161
IBRX,Healthcare,Biotechnology,7/28/15,-0.0637838,0.010103992,-0.201501145,-0.442840659,-0.538394918,-0.808891455,0.007515761,0.006978523,0.00328863,-0.070907198,-0.019393497,0.047169515
IVVD,Healthcare,Biotechnology,8/6/21,-0.005714326,0.104406149,0.399425311,0.999521153,-0.652298826,-0.808429111,-7.61E-05,-0.000875423,0.004452255,0.018989014,0.032355006,-0.076598452
RPHM,Healthcare,Biotechnology,4/8/21,0,-0.073999977,-0.178666687,-0.004666646,-0.451999982,-0.807999992,0.001351857,0.00630006,0.007568386,0.028554964,0.083715602,0.081967587
PEV,Consumer Cyclical,Auto Manufacturers,6/8/22,-0.375384624,-0.172413807,-0.253694578,-0.231527111,-0.465517215,-0.807881778,-0.00659681,-0.023582415,-0.093494992,-0.065218088,-0.100042304,0.05208038
WABF,----,----,9/22/23,0.003423318,-0.010234841,-0.013445755,0.21037959,-0.710553827,-0.806339262,-0.005145103,0.00404041,-0.002535795,-0.020423866,-0.016667752,-0.045842967
VYNE,Healthcare,Biotechnology,1/25/18,0.400487884,-0.006966284,0.281783325,0.21037959,-0.710553827,-0.806339262,-0.003451775,0.010271643,-0.006509454,-0.020423866,-0.016667752,-0.045842967
IPW,Consumer Cyclical,Internet Retail,5/12/21,0.014134263,-0.123693308,0.060975679,0.437282287,-0.266550487,-0.80487804,-0.014590454,0.011073709,0.017958546,0.052298307,0.073869491,-0.036260476
NAMSW,----,----,2/10/21,0.268656699,0.003921565,-0.023921518,-0.470588216,-0.521960782,-0.80470588,-0.006103515,0.002202215,0.004573939,0.007411497,0.071568168,0.121476463
JFBR,Consumer Cyclical,Internet Retail,8/26/22,-0.106666644,-0.309701501,-0.332089583,-0.578358221,-0.533582101,-0.804477621,-0.034535166,-0.006975526,-0.024839361,-0.103211452,-0.060596682,0.096811357
JFBRW,Consumer Cyclical,Internet Retail,9/22/23,-0.106666644,-0.309701501,-0.332089583,-0.578358221,-0.533582101,-0.804477621,-0.034535166,-0.006975526,-0.024839361,-0.103211452,-0.060596682,0.096811357
CNTA,Healthcare,Biotechnology,5/28/21,0.074074074,0.084137928,0.049655169,0.024367848,-0.317241362,-0.803678162,-0.002786562,0.000279542,0.006027791,0.024133651,0.035431421,-0.055104556
VOR,Healthcare,Biotechnology,2/5/21,-0.107567835,0.142133382,0.143466695,0.002133382,-0.443200022,-0.802933337,-0.001408098,0.009186835,0.011152419,-0.004273011,0.081180716,0.116885687
VKTX,Healthcare,Biotechnology,4/28/15,0,0.120000005,0.186249971,0.027500033,-0.186249971,-0.802499995,0.001505089,-0.004666952,-0.002689513,0.004033472,-0.072488625,-0.005677229
MRAI,Healthcare,Healthcare Plans,10/27/21,0.084474858,0.19999996,0.155789425,-0.193684227,-0.61894738,-0.802105264,-0.007792938,0.010980949,0.020845188,0.006476957,-0.096345359,-0.164914154
MRAI,Healthcare,Healthcare Plans,10/27/21,0.084474858,0.19999996,0.155789425,-0.193684227,-0.61894738,-0.802105264,-0.007792938,0.010980949,0.020845072,0.006477074,-0.096345242,-0.164914154
INNV,Healthcare,Medical Care Facilities,3/4/21,0.027164742,-0.004958712,0.030991735,0.000413154,-0.162396702,-0.801652891,-0.015102064,0.018250041,0.036146633,0.078371087,0.14906942,0.141987124
ALTUW,----,----,1/29/21,-0.109947603,0.205882291,0.205882291,0.764705833,-0.547058847,-0.801176476,-0.01461407,0.01779693,0.046110333,0.047728165,0.135909943,0.134668368
OGI,Healthcare,Drug Manufacturers—Specialty & Generic,5/21/19,-0.066905609,-0.02560817,0.005121634,-0.181818193,-0.530089615,-0.800256088,0.003387366,-0.003790634,-0.022743222,0.03135589,0.034203288,0.021121247
CYCN,Healthcare,Biotechnology,3/18/19,0,0.081119995,0.159680054,0.360800049,-0.152799988,-0.799199997,0.003235134,-0.000656424,-0.013944462,0.026332289,0.061998028,-0.168401821
TIGR,Financial Services,Capital Markets,3/20/19,0.346485886,-0.043040317,0.103479863,0.421245453,-0.605311363,-0.798534796,-0.002641705,0.011678465,-0.00276904,0.028894813,0.072272012,-0.157129191
